path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
0bda2f56-850b-4930-9370-89ba5bb5e80a/547a32ca34cec00486279b46c8144bd8b458bd9e5208b8a20bd6464235b60e88.mp3,Ostschweiz,Womit wir wieder beim Thema wären.,vomɪt viɾ vidɜ baɪm temɑ vɛrən,ɔm mits vɑ vɪdə bɪntɛmɑx zɪnt,ʊnt vɛn viɾ jɛtst vidɜ baɪm temɑ zɪnt
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/cef5d3db9e649f423981188222bc966182811601ec76f2a94c429c19a45c8d5f.mp3,Ostschweiz,Deutsch kann er auch später noch lernen.,dɔøtʃ kan ɛɾ aʊx ʃpɛtɜ nɔx lɛɾnən,ytʃ xɑnəraʊ ʃpœtə no lɛndə,dɔøtʃ kan ɛɾ aʊx ʃpɛtɜ nɔx lɛɾnən
937d2af6-fc16-47b1-a53b-4dee4accc211/70aedcb6afdd639d6536ce8d3b652496183246bbdcbf711c8358730158b2a2dd.mp3,Ostschweiz,"Es sind alles spezifische Fälle, die Ausnahmesituationen regeln.",ɛs zɪnt aləs ʃpetsifɪʃə fɛlə di aʊsnɑmezituatsjonən reɡəln,ɛs ɪnt ɑləs ʃpitsɪf ɪʃɪf fɛl vʊt aʊsnɑməs ɪtvatsɪonə reglət,ɛs zɪnt aləs ʃpetsifɪʃə fɛlə di di aʊsnɑmezituatsjonən reɡəln
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/98634fc7495bc811f5949a412ac4305d895a8aecbaffe3a84faec7c9e1fe7fa9.mp3,Ostschweiz,Das gehe dem Profi so.,das ɡeə dem pɾofi zo,tas kɔt em pɔfi zo,das ɡet dem pɾofi zo
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/91e213d040e3a04f39ab6f582329fe9fa1afc493ac1fdb28961774c95ecad82c.mp3,Ostschweiz,Ich hoffe auch auf Ihre Unterstützung.,ɪç hɔfə aʊx aʊf irə ʊntɜʃtʏtsʊŋ,ɪç ɾofaʊfiri ondɛs stytsɪk,ɪç hɔfə aʊx aʊf irə ʊntɜʃtʏtsʊŋ
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/de644fe5c2d5d10eada758c8ecb6331ae68f8e25e9a24ed215351dbd84722b55.mp3,Ostschweiz,Bei den Schulhäusern wurden keine Änderungen vorgenommen.,baɪ den ʃulhɔøzɜn vʊɐdən kaɪnə ɛndərʊŋən foɾɡənɔmən,bi tə ʃur hizə ɪs kɛɪf ɛndrɪk fɔr knɔvɑl dɛɾ,baɪ den ʃulhɔøzɜn vʊɐdə kaɪnə fɛɾɛndərʊŋ foɾɡənɔmən
a677eda9-7709-4c9d-8656-e7b665140f3b/c16c8af3c57304fd67609ad983c5b997ae2e034289a76777a2cc63343351597e.mp3,Ostschweiz,Den Original-Motor erhält der Käufer dazu.,den orɪɡinɑlmotoɾ ɛɾhɛlt dɛɾ kɔøfɜ dɑtsu,ɪnə ʊrɪgənɛlmənt tur kʊntə kɔøfɔ dɛn tsur ybɑ,dɛɾ orɪɡinalmotoɾ kɔmt den kɔøfɜ dɑtsu rybɜ
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/e1c79166ba3c23287e9adb8f7e8f0bff1206634e1db70b8d97265a4ac56ee55a.mp3,Ostschweiz,Wir bleiben am Ball.,viɾ blaɪbən am bal,miɾ plibə tanbaɫ,viɾ blaɪbən am bal
248e0121-1803-4980-a746-17ffbd799791/60085faf54969dbca1f3476abcde629d8e7ef1138f729095ced27a5bbb9c7dec.mp3,Ostschweiz,Das Zürcher Publikum hat sich an Daniela Weisser gewöhnt.,das tsʏɾçɜ pʊblikʊm hat zɪç an danjelɑ vaɪsɜ ɡəvønt,stsør xɛpublɪ kɔm hɛt sʃirɑtɛmie lavais ɛk vɪnt,das tsʏɾçɜ pʊblikʊm hat zɪç an danjelɑ vaɪsɜ ɡəvønt
72911186-8b0e-4c0b-af3d-4d8765072930/ba6b68197d1d3b51e336014eda964dbf5099185ea6cff6d8f23057ea2f5c32e5.mp3,Ostschweiz,Nur die Dichter finden ihre ewige Ruhe in Bibliotheken.,nuɾ di dɪçtɜ fɪndən irə evɪɡə ruə ɪn bɪblɪotekən,noʊt dɛft oʊfɪndət iʊɹi eʊvɪvjə oʊɛ iʊpɪv fəteʊkɪn,nuɾ di dɪçtɜ fɪndən irə evɪɡə ruə ɪn dɛɾ bɪblɪotekən
937d2af6-fc16-47b1-a53b-4dee4accc211/881709c36b5d414ca45a5d4b9ce0571cec3866f0466321f8636cdcbe73865485.mp3,Ostschweiz,Vielleicht sollten Sie das auch mal probieren.,fɪlaɪçt zɔltən zi das aʊx mɑl pɾobirən,filixtsøtə tsil dazə aʊəmɔl pɾɔbirə,fɪlaɪçt zɔltən zi das aʊx aɪnmɑl pɾobirən
248e0121-1803-4980-a746-17ffbd799791/7558c1224257d53196482df7e84c0af0389311187537ecea6d411fc8fbc78203.mp3,Ostschweiz,Das darf doch wohl nicht wahr sein.,das daɾf dɔx vol nɪçt vɑɾ zaɪn,stɛft ɑbɲɪnt ʋɔɾsi,das daɾf dɔx nɪçt vɑɾ zaɪn
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/a05aefaed8f0ecf1f9300f1db98aaacea22e06179b5735cb79204500cad2c14f.mp3,Ostschweiz,Diese brauchen einen guten Zugang zur medizinischen Versorgung.,dizə bɾaʊxən aɪnən ɡutən tsuɡaŋ tsuɾ meditsinɪʃən fɛɾzɔɾɡʊŋ,diɾ pɾuxɜ den goɾtə tsoɾgɑŋ tsɔɾ medɪtsɪnɪʃə fɛɾzɔɾgɪk,dizə bɾaʊxən aɪnən ɡutən tsuɡaŋ tsuɾ meditsinɪʃən fɛɾzɔɾɡʊŋ
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/7ba5dd4b3912e646486f41b3c29dbfcbcd831b2e87de32146d0292aaeff63843.mp3,Ostschweiz,Bis Mitte Jahr will das Unternehmen die 2-Millionen-Marke knacken.,bɪs mɪtə jɑɾ vɪl das ʊntɜnemən di tsvaɪmɪljonənmaɾkə knakən,bis mitə jɔrʋəl di firmɑ ti tsvaɪmilionə gɾɛntsa ybɛɾʃritə,bɪs mɪtə jɑɾ vɪl di fɪɾmɑ di tsvaɪ mɪo ɡɾɛntsən ybɜʃraɪtən
a677eda9-7709-4c9d-8656-e7b665140f3b/cb1836b13d7fe0eac044d256ab8466de3b40364c063ed224b968fbd2223af4a0.mp3,Ostschweiz,Diese wird vom Bundesrat nicht unterstützt.,dizə vɪɾt fɔm bʊndəsrɑt nɪçt ʊntɜʃtʏtst,diɾ viɾt fʊm bʊndəs hɑɾt nødə ʊntɜʃtɪtst,dizə vɪɾt fɔm bʊndəsrɑt nɪçt ʊntɜʃtʏtst
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/efdba4f3d97347e1d4811d1fffcf86ec92b2e0066a28d4423a12793503b3f6bc.mp3,Ostschweiz,Und erhält dafür sicher das eine oder andere Kompliment.,ʊnt ɛɾhɛlt dɑfyɾ zɪçɜ das aɪnə odɜ andərə kɔmplimɛnt,ʊnt ɛɾ bəɣʊntə fyɾ zɪçə dɛs aɪnə ɔdɑndərə gɾʊmplɪmɛnt,ʊnt ɛɾ bəkɔmt dɑfyɾ zɪçɜ das aɪnə odɜ andərə kɔmplimɛnt
831d404d-b189-42b6-8120-073c1f8af73c/0be112c8f2a4d49c824594eeed5ae1dca5b91cf2dd4d1a6106d0bc4a72675a83.mp3,Ostschweiz,Ein 30%iges Wachstum im Jahr 2018 gegenüber dem Schnitt 2014-2017 ist inakzeptabel.,aɪn dɾaɪsɪç pɾotsɛnt iɡəs vakstum ɪm jɑɾ tsvaɪ taʊzənt axtsen ɡeɡənybɜ dem ʃnɪt tsvaɪ taʊzənt fɪɾtsen ʃtɾɪç tsvaɪ taʊzənt ziptsen ɪst inaktsɛptɑbəl,ɛtris pɔɾtsɛntɪks vɑɾstɔ miɾ ɪmɪɔtsvɔtɔsɪgaxtsɛgɛgənypɔram ʃnit fɔɾtɔsɪk viɾtsɛpɪs tsvɔtɔsɪk sik sitsɛ ɪsʃinɑktsɛ tɑbən,aɪn dɾaɪsɪçpɾotsɛntɪɡəs vakstum ɪm jɑɾ tsvaɪ taʊzənt axtsen ɡeɡənybɜ dem ʃnɪt fɔn tsvaɪ taʊzənt fɪɾtsen bɪs tsvaɪ taʊzənt ziptsen ɪst inaktsɛptɑbəl
a677eda9-7709-4c9d-8656-e7b665140f3b/e3bc280ea594220b64913b071bf21b7ca213dfdf184527ebf72dc1ba5a66de6d.mp3,Ostschweiz,"Die Forderungen der Politik werden eintreffen, dort das Mietpreisniveau zu senken.",di fɔɾdərʊŋən dɛɾ politik vɛɾdən aɪntɾɛfən dɔɾt das mitpɾaɪsnivo tsu zɛŋkən,fɑdrɪgən fɔr de polidɪç vɛɾdə di trɛfən dœt das mɪɾt bɾiznɪvəʊɐ tsɛŋkən,di fɔɾdərʊŋən dɛɾ politik vɛɾdən aɪntɾɛfən dɔɾt das mitpɾaɪsnivo tsu zɛŋkən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/844287f247506a4b66d1a8954442ef0b255c4e69a4420d0b24d7de19b5997253.mp3,Ostschweiz,Ganz richtig ist das allerdings nicht.,ɡants rɪçtɪç ɪst das alɜdɪŋs nɪçt,kantsrɪɣɪçtɪç ɪnzə zɛlə diŋz nøt,ɡants rɪçtɪç ɪst ɛs alɜdɪŋs nɪçt
248e0121-1803-4980-a746-17ffbd799791/7d321e7fb742d1741b02f3d1d167c6e829a62f1f9fdca1a52ec2384eaf11a155.mp3,Ostschweiz,Alle Passagiere können Medien geniessen oder umfassende Informationen abrufen.,alə pasaʒirə kœnən medɪən ɡənisən odɜ ʊmfasəndə ɪnfɔɾmatsjonən apɾufən,ɑlipɑsɑʃiɔx ɑnt mediɛp nysɛ ɔtɛrʊmfɑsən dimvɑmatsionən ɛɾpɾʊvɛfɛ,alə pasaʒirə kœnən di medɪən ɡənisən odɜ ʊmfasəndə ɪnfɔɾmatsjonən anrufən
0bda2f56-850b-4930-9370-89ba5bb5e80a/d62f3e4e2de3e72f6c2a28787e7b9da4b1ec46213112ab0bb1aeda1e6aa52cf1.mp3,Ostschweiz,Am Anfang flohen die Tiere noch vor ihr.,am anfaŋ floən di tirə nɔx fɔɾ iɾ,mɑfɑn zin diɑ nɔfɔirək flɔx ɛflɔx ɛflɔx,am anfaŋ floən di tirə nɔx fɔn irɜ flaxə
937d2af6-fc16-47b1-a53b-4dee4accc211/87bc835c693d352ad4ab23b12c21d23abb89c7215c52d090a1c3a84dd29f662d.mp3,Ostschweiz,Ich muss mich dazu äussern und einiges richtig stellen.,ɪç mʊs mɪç dɑtsu ɔøsɜn ʊnt aɪnɪɡəs rɪçtɪç ʃtɛlən,imuɾ midɛ tsuɾ ysɪrɛ ʊnt aɪnɪgɛs rɪçtɪg ʃtɛlən,ɪç mʊs mɪç dɑtsu ɔøsɜn ʊnt aɪnɪɡəs rɪçtɪçʃtɛlən
72911186-8b0e-4c0b-af3d-4d8765072930/b254a674436277c597c6a2cbc32a119b365beb3cf8a9086be89dfd909fff0538.mp3,Ostschweiz,Die Bevölkerung ist insgesamt älter geworden.,di bəfœlkərʊŋ ɪst ɪnsɡezamt ɛltɜ ɡəvɔɾdən,beføkɾɪç ɪnzgətsamt aɪlst dɛɾvɔɾdə,di bəfœlkərʊŋ vʊɐdə ɪnsɡezamt ɛltɜ
72911186-8b0e-4c0b-af3d-4d8765072930/53e9546700fc4a0ec269f54a3533771a3e00deb1c784b1bcbde8239f5b562a11.mp3,Ostschweiz,Pro Jahr sollen 1 Million Liter produziert werden.,pɾo jɑɾ zɔlən aɪns mɪljon litɜ pɾodutsiɾt vɛɾdən,pɾo jɑɾsətɪd aɪ milʊnə litə pɾɪlsɪɑt vɛɾdə,pɾo jɑɾ zɔltən aɪns mɪo litɜ ɡəpʊlziɾt vɛɾdən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/ac4b6fe8a193d18a4272e58f3d20e7296c8d8a783e0f713662013ccc7b48ba07.mp3,Ostschweiz,Die Anträge 2 und 3 werden abgelehnt.,di antɾɛɡə tsvaɪ ʊnt dɾaɪ vɛɾdən apɡəlent,ɑtɾɛk tsvaɪ ʊnt dry merdə dɑbglent,antɾɛɡə tsvaɪ ʊnt dɾaɪ vɛɾdən apɡəlent
a677eda9-7709-4c9d-8656-e7b665140f3b/e624e74b402f79e3dbbb89302f37bd63bc28351d69a0565b9d228e6ad308c801.mp3,Ostschweiz,Insgesamt wurden zwar nur 192 dieser Wagen gestohlen.,ɪnsɡezamt vʊɐdən tsvɑɾ nuɾ aɪnhʊndɜt tsvaɪ ʊntnɔøntsɪç dizɜ vɑɡən ɡəʃtolən,ɪns gəzɑnt zɪns vɔr nuɾ hʊndɜ tsvaɪən nynsk fɔr dɛnə vɛrgɛk ʃtolɛ vɔɾdə,ɪnsɡezamt vʊɐdən tsvɑɾ nuɾ aɪnhʊndɜt tsvaɪ ʊntnɔøntsɪç dizɜ vɛɡə ɡəʃtolən
684dd9cf-2844-407b-9a7f-12e7b559773f/f833b11f2ecc1cd4a63ed95029f035cd9099134b2cc60c5bd0d16cf65b3545ed.mp3,Ostschweiz,Kritikern zufolge wandten die Beamten zudem Gewalt gegen friedliche Demonstranten an.,kɾitikɜn tsufɔlɡə vantən di bəamtən tsudem ɡəvalt ɡeɡən fritlɪçə demɔnstɾantən an,gəritɪgɑtsu frʊgɛn hɛnz diɾ bɛandɛtɛm gʊɑls gɛgɛgɛfɪldɾɛdɪn mʊn ʃtɾant aɾgvɛndɪt,kɾitikɜ tsufɔlɡə hɑbən di bəamtən dem ɡəvalt ɡeɡən fridɾɪçidɪnən ʊnt ʃtɾantɜ anɡəvɛndət
72911186-8b0e-4c0b-af3d-4d8765072930/9729c80362971b90860a4ea6408ed2606bf9a9c5aaceaa638533cc0589b61739.mp3,Ostschweiz,Die Summe habe sich in den letzten zwölf Jahren fast verdoppelt.,di zʊmə hɑbə zɪç ɪn den lɛtstən tsvœlf jɑrən fast fɛɾdɔpəlt,tsʊmme hɛt zɪç anʃɛndɪl vɛʃə tsvɵl fɑɾdʊɐfɛʃ fɛɾdɔpət,di zʊmə hat zɪç anʃaɪnənt ɪn den lɛtstən tsvœlf jɑrən fast fɛɾdɔpəlt
937d2af6-fc16-47b1-a53b-4dee4accc211/8042a898cbfe99032d688353b788d336410adb172ff930ad694dbfa0d3cccd50.mp3,Ostschweiz,Am Dienstag stieg der Euro wieder über 1.21 Franken.,am dinstɑk ʃtik dɛɾ ɔøro vidɜ ybɜ aɪns aɪn ʊnttsvantsɪç fraŋkən,am ti ʃtik ɪnzə ɔøɾɔ vidɜ ybɛɾ aɪnfɑŋkən aɪnə tsvant ʃtikə,am dinstɑk ʃtaɪktə dɛɾ ɔøro vidɜ ybɜ aɪns aɪn ʊnttsvantsɪç fraŋkən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/6cf2edf4aca900e5663a1ccc261389e12d6e0ef80a1606f9843283426e21d4d8.mp3,Ostschweiz,Und durch den Mindestlohn wird dieser Bedarf eher sinken.,ʊnt dʊɐç den mɪndɛstlon vɪɾt dizɜ bədaɾf eɜ zɪŋkən,on vɛgən mɪndɛʃlon vɪɾt ɛbədɑf ɛhɛɾ zɪnkɾə,ʊnt veɡən mɪndɛstlon vɪɾt dɛɾ bədaɾf eɜ zɪŋkən
684dd9cf-2844-407b-9a7f-12e7b559773f/b33d18b91ce37330f8000b3a771d293edd534b1e08905a1c843db9064606414b.mp3,Ostschweiz,Vor dem Spiel geben sich beide locker.,fɔɾ dem ʃpil ɡebən zɪç baɪdə lɔkɜ,fɔrən ʃpirgebə tɪç paɪdɪɾəçt lʊk kɔn,fɔɾ dem ʃpil ɡebən zɪç baɪdə rɛçt lɔkɜ
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/87526c05b264a0a5c74742b0402e895a65465f7197e114817b8c96ce9aa3b149.mp3,Ostschweiz,Hierfür ist z.B. eine Leistungsüberprüfung essentiell.,hiɾfyɾ ɪst tsɛt be aɪnə laɪstʊŋsybɜpɾyfʊŋ ɛsɛntsiɛl,fyɾ dɑzɪç tsʊm biʃpil ɛɾlaɪçtɪks ybɾyɾpigɛsɪŋ tsiɛl,fyɾ dis ɪst tsʊm baɪʃpil aɪnə laɪstʊŋsybɜpɾyfʊŋ ɛsɛntsiɛl
0bda2f56-850b-4930-9370-89ba5bb5e80a/33951c4762345aa6b2060af24b4c3ba9bfc436692ae9e495660d898812a66364.mp3,Ostschweiz,Wo hat der Verteidiger seine Hand?,vo hat dɛɾ fɛɾtaɪdɪɡɜ zaɪnə hant,ʊɐ hɛt dɑdigɛɾ zinɪ hand,vo hat ɛɾ aʊf dɛɾ eɾdə zaɪnə hant
7f4b1ca8-c652-4056-96fb-f02e82182574/60459037c3420a767a423146fc02eb8a5321d316b52f48a3f11065e1223d7179.mp3,Ostschweiz,Diese Gerichte stehen allerdings jedes für sich.,dizə ɡərɪçtə ʃteən alɜdɪŋs jedəs fyɾ zɪç,dir grixt ʃtɛnd ɛlɔdɪŋz jɛdɛs fiɾ zɪç zɛlbɛ,dizə ɡərɪçtə ʃteən alɜdɪŋs jedəs fyɾ zɪç zɛlbɜ
a677eda9-7709-4c9d-8656-e7b665140f3b/d24b7057bec894873c306a84372bd5bd62316e4f344ea1877cff745390a9c68d.mp3,Ostschweiz,Audi will die Technik beim neuen A8 zum Standard machen.,aʊdi vɪl di tɛçnɪk baɪm nɔøən ɑ axt tsʊm ʃtandaɾt maxən,aʊdi vɪltɪɾ tɛxnɪç bɪm nɔøə ɑɾɑx tsʊm ʃtandɜ maxə,aʊdi vɪl dizə tɛçnɪk baɪm nɔøən ɑ axt tsʊm ʃtandaɾt maxən
831d404d-b189-42b6-8120-073c1f8af73c/c8581a57e24f714b2a71a0286250b6bd139eb17d8c57866eb461b5e91886975f.mp3,Ostschweiz,Grundsätzlich sollte das nicht möglich sein.,ɡɾʊndzɛtslɪç zɔltə das nɪçt møklɪç zaɪn,grʊnt sɛtsvɔx zøtɑ nøbmygɔx si,ɡɾʊndzɛtslɪç zɔltə das nɪçt møklɪç zaɪn
831d404d-b189-42b6-8120-073c1f8af73c/1fc36018a0c59c014d4ca53b808810ae08b00cb049e41f1326f66e7ff7a79589.mp3,Ostschweiz,Bei gleichbleibenden Unterhaltskosten und sinkenden Einnahmen müssen die Tarife angepasst werden.,baɪ ɡlaɪçblaɪbəndən ʊntɜhaltskɔstən ʊnt zɪŋkəndən aɪnnɑmən mʏsən di tɑrifə anɡəpast vɛɾdən,beglaɪç blibən dɛɾ ʊntɛhaɪts kɔʃtɛ ʊnt zɪŋkəntə inɑm mʏnt ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪnʒɪnɪnɪn,baɪ ɡlaɪçblaɪbəndən ʊntɜhaltskɔstən ʊnt zɪŋkəndən aɪnnɑmən mʏsən tɑrifə anɡəpast vɛɾdən
248e0121-1803-4980-a746-17ffbd799791/6c6bab358c69308a1403eac7c2313af221910471da3abf1067ba0ba58e07d006.mp3,Ostschweiz,"Es sind unterirdische, einbetonierte Leitungen und Kontrollschächte vorgesehen.",ɛs zɪnt ʊntɜɪɾdɪʃə aɪnbətoniɾtə laɪtʊŋən ʊnt kɔntɾɔlʃɛçtə foɾɡəzeən,ɛs nuntɛ rìɛtɛʃi ɛbɛtɔnìɛt tɛlɛtikɛ ɔn kɔntɾɔl ʒɛʁtfɔɔɾksɛ,ɛs zɪnt ʊntɜɪɾdɪʃə aɪnbətoniɾtə laɪtʊŋən ʊnt kɔntɾɔlʃɛçtə foɾɡəzeən
a677eda9-7709-4c9d-8656-e7b665140f3b/e876a7b13033e2bc8d83538b8e21b8ec283f7f4af5a5cfe2bb2283a1948db9d1.mp3,Ostschweiz,Eine Steuersenkung erscheint der SVP somit aus verschiedenen Gründen mehr als gerechtfertigt.,aɪnə ʃtɔøɜzɛnkʊŋ ɛɾʃaɪnt dɛɾ ɛsfaʊpe zomɪt aʊs fɛɾʃidənən ɡɾʏndən meɾ als ɡərɛçtfɛɾtɪçt,aɪ ʃtyɾ zankək ɛɾʃintɪɪsfɛɾ pezɔmɪnt ʏs fɛɾʃidəne gɾɪnt meɪ aɪlzgɾaɪçt fɛɾtɪkt,aɪnə ʃtɔøɜzɛnkʊŋ ɛɾʃaɪnt dɛɾ ɛsfaʊpe zomɪt aʊs fɛɾʃidənən ɡɾʏndən meɾ als ɡərɛçtfɛɾtɪçt
0bda2f56-850b-4930-9370-89ba5bb5e80a/42fbed01e982dc32f375fa3ca1250b4c92c97ee87fb16aab4354eb780a0cce0e.mp3,Ostschweiz,Und das ist nur der Anfang.,ʊnt das ɪst nuɾ dɛɾ anfaŋ,das ɪʃ nɔd ɛɾfan,ʊnt das ɪst nuɾ dɛɾ anfaŋ
a677eda9-7709-4c9d-8656-e7b665140f3b/e683c69a8753440ceabd05a9d401097a0e7455a96482a52c3e25c58426513f80.mp3,Ostschweiz,Zur heutigen Sitzung haben sich drei Mitglieder abgemeldet.,tsuɾ hɔøtɪɡən zɪtsʊŋ hɑbən zɪç dɾaɪ mɪtɡlidɜ apɡəmɛldət,zohytɪgə zitsɪk hɛnt zɪç dɾymɪglɪdɛɾ abgmɛldət,tsu hɔøtɪɡən zɪtsʊŋən mɛldən zɪç dɾaɪ mɪtɡlidɜ ap
831d404d-b189-42b6-8120-073c1f8af73c/6fa90cd0a557ea87366e4f451467685806776cfa2904ae05bcfdd5b19fac5f3a.mp3,Ostschweiz,Harald Krüger hat eine Vision.,hɑralt kɾyɡɜ hat aɪnə vizjon,ɪn hɑrɑl pɾyrkɔn hɛktə vi sion,hɑralt kɾyɡɜ hat aɪnə vizjon
a677eda9-7709-4c9d-8656-e7b665140f3b/ef7e6393f3433662c37b9261b5b5a72792dfc36e06adb1c0901c5eee0b64c568.mp3,Ostschweiz,George W. Bush liess in 200 Fällen Milde walten.,dʒɔɾtʃ ve bʊʃ lis ɪn tsvaɪhʊndɜt fɛlən mɪldə valtən,tə tʃɔtʃʃʏ bʊʃ hɛlt di tsvaɪm hʊntɜt fɛlt mɪltɪ valtə lɔn,dʒɔɾtʃ ve bʊʃ hat ɪn tsvaɪhʊndɜt fɛlən mɪldə vɛltən lasən
7434adf8-538b-48d6-8bab-c1af135ce063/ea374ca703ad5f800d5363413e10154842ff77deec5ae0bc9fdd89d6f1ca2d88.mp3,Ostschweiz,Öffentlich über sein Privates reden.,œfəntlɪç ybɜ zaɪn pɾivɑtəs redən,ɪvəntlɪç ybɜzis pɾifɛtsɾɛtə,œfəntlɪç ybɜ zaɪn pɾivɑt tsu ʃpɾɛçən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/feaac6a9a699d82ea4a58c3a2cd0ea50b4c71fe05f3c2749bcda44caf4680e67.mp3,Ostschweiz,So kann ich mein Einkommen generieren.,zo kan ɪç maɪn aɪnkɔmən ɡɛnerirən,zo χɑnimis ikʰɔm ɛgɛn ɾievɛ,zo kan ɪç maɪn aɪnkɔmən ɡɛnerirən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/db7787c4ac93855c8b8d059a0b0acbb68f46c5d950f179d574b6df804d46de01.mp3,Ostschweiz,Er muss auf diesem nun einfach beharrlich bleiben.,ɛɾ mʊs aʊf dizəm nun aɪnfax bəhaɾlɪç blaɪbən,ɛɾ mɔs ɔf tɛm aɪfɔx nɔbəhɑlɪç blibə,ɛɾ mʊs aʊf dizəm aɪnfax nuɾ bəhaɾlɪç blaɪbən
72911186-8b0e-4c0b-af3d-4d8765072930/6a463e14a490cec9bb0f95aead00b82d94434ae46fa9fbb9ef8553df186d9f3c.mp3,Ostschweiz,Weiter haben wir den Antrag des Gemeinderats sowie die Anträge der Finanzkommission.,vaɪtɜ hɑbən viɾ den antɾɑk dɛs ɡəmaɪnderɑts zovi di antɾɛɡə dɛɾ finantskɔmɪsjon,mɪtɛɾ hɛm meɾ dɛɾ ɑtɾɑk fɔm kmaɪndəɾol tsu vik dɑtɾaɪk vɔd finɑns kɔmɪsɪʊn,vaɪtɜ hɑbən viɾ den antɾɑk dɛs ɡəmaɪnderɑts zovi den antɾɑk dɛɾ fi ko
248e0121-1803-4980-a746-17ffbd799791/6984716e6b2fe56db62bced90c68822cf867cb2832f83be2d883fda5946387e9.mp3,Ostschweiz,In seiner Familie arbeiteten fast alle im Bauwesen.,ɪn zaɪnɜ familɪə aɾbaɪtətən fast alə ɪm baʊvezən,ɪz ɪnɾə famɛli ʃɑfət fɑɾʃtɑl ɪn baʊ hɪsə,ɪn zaɪnɜ familɪə aɾbaɪtən fast alə ɪm baʊvezən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/20d4403c0c3e2740556cdbcfc57efa517c352f569db771aa74b8c9d84cad9c2d.mp3,Ostschweiz,Wir haben 11'000 m2 Arealfläche.,viɾ hɑbən ɛlf nʊlnʊl nʊl ɛm tsvaɪ ɑrealflɛçə,mi hɛn dɛlf dusɪk kɔtrɑb mɛtɛ ɑrɪɑlflɛçɪ,viɾ hɑbən ɛlf taʊzənt kvadɾatmetɜ ɑrealflɛçə
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/99a3e6c600017aea1099df3b41e1991e39f83a5c40a02fbdc4cb9d84a25f50d1.mp3,Ostschweiz,Aber die Insolvenz ist eine Tatsache.,ɑbɜ di ɪnzɔlvɛnts ɪst aɪnə tatzaxə,ɑbɑr din zɔl vɛnts ɪnʃə dɑtsɑx,ɑbɜ di ɪnzɔlvɛnts ɪst aɪnə tatzaxə
831d404d-b189-42b6-8120-073c1f8af73c/c2aa14e8ee7bb793493e624f1ca057869fde5749b40c2c01e821803c61acd651.mp3,Ostschweiz,Er wird der Tägi AG diesen Wunsch unterbreiten.,ɛɾ vɪɾt dɛɾ tɛɡi ɑɡe dizən vʊnʃ ʊntɜbɾaɪtən,ɛɾ viɾ tə tɛki akɪt tə vʊntʃ ʊntɔpɾaɪptə,ɛɾ vɪɾt den tɑk antsuɡeən den vʊnʃ ʊntɜbɾaɪtən
0bda2f56-850b-4930-9370-89ba5bb5e80a/4b616245536422f333b8dfe106087d1c88d8b12de8dece568c38ac88a655a1c2.mp3,Ostschweiz,Ich finde das Urteil lächerlich.,ɪç fɪndə das ʊɐtaɪl lɛçɜlɪç,vɪndə dɛz wɔt dɛlɛx ʃəlɪx,ɪç fɪndə das ʊɐtə lɛçɜlɪç
937d2af6-fc16-47b1-a53b-4dee4accc211/9b2556a8eb407dc0bbbd2ad7fd9fc8cab89fc469b9dfc37b6bae2c282a86cd48.mp3,Ostschweiz,Überrascht und schockiert reagierte der Freiburger Staatsrat.,ybɜraʃt ʊnt ʃɔkiɾt reaɡiɾtə dɛɾ fraɪbʊɐɡɜ ʃtɑtsrɑt,ibɜastʊnt tsu kiɾat hɛdən fraɪbɔkɔ ʃtatsratɾeɾiɾiɾat,ybɜraʃt ʊnt ʃɔkiɾt reaɡiɾtə dɛɾ fraɪbʊɐɡɜ ʃtatsrɑt
